WO	1877	BRI[e]	Spencer Gore	BRI	William Marshall	6-1, 6-2, 6-4	3
FO	1954	USA	Tony Trabert	USA	Arthur Larsen	6-4, 7-5, 6-1	2
WO	1954	EGY	Jaroslav Drobný	AUS	Ken Rosewall	13-11, 4-6, 6-2, 9-7	3
USO	1954	USA	Vic Seixas	AUS	Rex Hartwig	3-6, 6-2, 6-4, 6-4	4
AO	1955	AUS	Ken Rosewall	AUS	Lew Hoad	9-7, 6-4, 6-4	1
FO	1955	USA	Tony Trabert	SWE	Sven Davidson	2-6, 6-1, 6-4, 6-2	2
WO	1955	USA	Tony Trabert	DEN	Kurt Nielsen	6-3, 7-5, 6-1	3
USO	1955	USA	Tony Trabert	AUS	Ken Rosewall	9-7, 6-3, 6-3	4
AO	1956	AUS	Lew Hoad	AUS	Ken Rosewall	6-4, 3-6, 6-4, 7-5	1
FO	1956	AUS	Lew Hoad	SWE	Sven Davidson	6-4, 8-6, 6-3	2
WO	1956	AUS	Lew Hoad	AUS	Ken Rosewall	6-2, 4-6, 7-5, 6-4	3
USO	1956	AUS	Ken Rosewall	AUS	Lew Hoad	4-6, 6-2, 6-3, 6-3	4
AO	1957	AUS	Ashley Cooper	AUS	Neale Fraser	6-3, 9-11, 6-4, 6-2	1
FO	1957	SWE	Sven Davidson	USA	Herbert Flam	6-3, 6-4, 6-4	2
WO	1957	AUS	Lew Hoad	AUS	Ashley Cooper	6-2, 6-1, 6-2	3
USO	1957	AUS	Malcolm Anderson	AUS	Ashley Cooper	10-8, 7-5, 6-4	4
AO	1958	AUS	Ashley Cooper	AUS	Malcolm Anderson	7-5, 6-3, 6-4	1
FO	1958	AUS	Mervyn Rose	CHI	Luis Ayala	6-3, 6-4, 6-4	2
WO	1958	AUS	Ashley Cooper	AUS	Neale Fraser	3-6, 6-3, 6-4, 13-11	3
USO	1958	AUS	Ashley Cooper	AUS	Malcolm Anderson	6-2, 3-6, 4-6, 10-8, 8-6	4
AO	1959	USA[g]	Alex Olmedo	AUS	Neale Fraser	6-1, 6-2, 3-6, 6-3	1
FO	1959	ITA	Nicola Pietrangeli	RSA	Ian Vermaak	3-6, 6-3, 6-4, 6-1	2
WO	1959	USA[j]	Alex Olmedo	AUS	Rod Laver	6-4, 6-3, 6-4	3
USO	1959	AUS	Neale Fraser	USA	Alex Olmedo	6-3, 5-7, 6-2, 6-4	4
AO	1960	AUS	Rod Laver	AUS	Neale Fraser	5-7, 3-6, 6-3, 8-6, 8-6	1
FO	1960	ITA	Nicola Pietrangeli	CHI	Luis Ayala	3-6, 6-3, 6-4, 4-6, 6-3	2
WO	1960	AUS	Neale Fraser	AUS	Rod Laver	6-4, 3-6, 9-7, 7-5	3
USO	1960	AUS	Neale Fraser	AUS	Rod Laver	6-4, 6-4, 9-7	4
AO	1961	AUS	Roy Emerson	AUS	Rod Laver	1-6, 6-3, 7-5, 6-4	1
FO	1961	ESP	Manuel Santana	ITA	Nicola Pietrangeli	4-6, 6-1, 3-6, 6-0, 6-2	2
WO	1961	AUS	Rod Laver	USA	Chuck McKinley	6-3, 6-1, 6-4	3
USO	1961	AUS	Roy Emerson	AUS	Rod Laver	7-5, 6-3, 6-2	4
AO	1962	AUS	Rod Laver	AUS	Roy Emerson	8-6, 0-6, 6-4, 6-4	1
FO	1962	AUS	Rod Laver	AUS	Roy Emerson	3-6, 2-6, 6-3, 9-7, 6-2	2
WO	1962	AUS	Rod Laver	AUS	Martin Mulligan	6-2, 6-2, 6-1	3
USO	1962	AUS	Rod Laver	AUS	Roy Emerson	6-2, 6-4, 5-7, 6-4	4
AO	1963	AUS	Roy Emerson	AUS	Ken Fletcher	6-3, 6-3, 6-1	1
FO	1963	AUS	Roy Emerson	FRA	Pierre Darmon	3-6, 6-1, 6-4, 6-4	2
WO	1963	USA	Chuck McKinley	AUS	Fred Stolle	9-7, 6-1, 6-4	3
USO	1963	MEX	Rafael Osuna	USA	Frank Froehling	7-5, 6-4, 6-2	4
AO	1964	AUS	Roy Emerson	AUS	Fred Stolle	6-3, 6-4, 6-2	1
FO	1964	ESP	Manuel Santana	ITA	Nicola Pietrangeli	6-3, 6-1, 4-6, 7-5	2
WO	1964	AUS	Roy Emerson	AUS	Fred Stolle	6-4, 12-10, 4-6, 6-3	3
USO	1964	AUS	Roy Emerson	AUS	Fred Stolle	6-4, 6-2, 6-4	4
AO	1965	AUS	Roy Emerson	AUS	Fred Stolle	7-9, 2-6, 6-4, 7-5, 6-1	1
FO	1965	AUS	Fred Stolle	AUS	Tony Roche	3-6, 6-0, 6-2, 6-3	2
WO	1965	AUS	Roy Emerson	AUS	Fred Stolle	6-2, 6-4, 6-4	3
USO	1965	ESP	Manuel Santana	RSA	Cliff Drysdale	6-2, 7-9, 7-5, 6-1	4
AO	1966	AUS	Roy Emerson	USA	Arthur Ashe	6-4, 6-8, 6-2, 6-3	1
FO	1966	AUS	Tony Roche	HUN	István Gulyás	6-1, 6-4, 7-5	2
WO	1966	ESP	Manuel Santana	USA	Dennis Ralston	6-4, 11-9, 6-4	3
USO	1966	AUS	Fred Stolle	AUS	John Newcombe	4-6, 12-10, 6-3, 6-4	4
AO	1967	AUS	Roy Emerson	USA	Arthur Ashe	6-4, 6-1, 6-4	1
FO	1967	AUS	Roy Emerson	AUS	Tony Roche	6-1, 6-4, 2-6, 6-2	2
WO	1967	AUS	John Newcombe	FRG	Wilhelm Bungert	6-3, 6-1, 6-1	3
USO	1967	AUS	John Newcombe	USA	Clark Graebner	6-4, 6-4, 8-6	4
AO	1968	AUS	William Bowrey	ESP	Juan Gisbert	7-5, 2-6, 9-7, 6-4	1
FO	1968	AUS	Ken Rosewall	AUS	Rod Laver	6-3, 6-1, 2-6, 6-2	2
WO	1968	AUS	Rod Laver	AUS	Tony Roche	6-3, 6-4, 6-2	3
USO	1968	USA	Arthur Ashe[b]	NED	Tom Okker	14-12, 5-7, 6-3, 3-6, 6-3	4
AO	1969	AUS	Rod Laver[b]	ESP	Andrés Gimeno	6-3, 6-4, 7-5	1
FO	1969	AUS	Rod Laver	AUS	Ken Rosewall	6-4, 6-3, 6-4	2
WO	1969	AUS	Rod Laver	AUS	John Newcombe	6-4, 5-7, 6-4, 6-4	3
USO	1969	AUS	Rod Laver	AUS	Tony Roche	7-9, 6-1, 6-2, 6-2	4
AO	1970	USA	Arthur Ashe	AUS	Dick Crealy	6-4, 9-7, 6-2	1
FO	1970	TCH	Jan Kodeš	YUG	Željko Franulović	6-2, 6-4, 6-0	2
WO	1970	AUS	John Newcombe	AUS	Ken Rosewall	5-7, 6-3, 6-2, 3-6, 6-1	3
USO	1970	AUS	Ken Rosewall	AUS	Tony Roche	2-6, 6-4, 7-6(5-2), 6-3[f]	4
AO	1971	AUS	Ken Rosewall	USA	Arthur Ashe	6-1, 7-5, 6-3	1
FO	1971	TCH	Jan Kodeš	ROU	Ilie Năstase	8-6, 6-2, 2-6, 7-5	2
WO	1971	AUS	John Newcombe	USA	Stan Smith	6-3, 5-7, 2-6, 6-4, 6-4	3
USO	1971	USA	Stan Smith	TCH	Jan Kodeš	3-6, 6-3, 6-2, 7-6(5-3)	4
AO	1972	AUS	Ken Rosewall	AUS	Malcolm Anderson	7-6(7-2), 6-3, 7-5	1
FO	1972	ESP	Andrés Gimeno	FRA	Patrick Proisy	4-6, 6-3, 6-1, 6-1	2
WO	1972	USA	Stan Smith	ROU	Ilie Năstase	4-6, 6-3, 6-3, 4-6, 7-5	3
USO	1972	ROU	Ilie Năstase	USA	Arthur Ashe	3-6, 6-3, 6-7(1-5), 6-4, 6-3	4
AO	1973	AUS	John Newcombe	NZL	Onny Parun	6-3, 6-7, 7-5, 6-1	1
FO	1973	ROU	Ilie Năstase	YUG	Nikola Pilić	6-3, 6-3, 6-0	2
WO	1973	TCH	Jan Kodeš	URS	Alex Metreveli	6-1, 9-8(7-5), 6-3	3
USO	1973	AUS	John Newcombe	TCH	Jan Kodeš	6-4, 1-6, 4-6, 6-2, 6-3	4
AO	1974	USA	Jimmy Connors	AUS	Phil Dent	7-6(9-7), 6-4, 4-6, 6-3	1
FO	1974	SWE	Björn Borg	ESP	Manuel Orantes	2-6, 6-7(1-7), 6-0, 6-1, 6-1	2
WO	1974	USA	Jimmy Connors	AUS	Ken Rosewall	6-1, 6-1, 6-4	3
USO	1974	USA	Jimmy Connors	AUS	Ken Rosewall	6-1, 6-0, 6-1	4
AO	1975	AUS	John Newcombe	USA	Jimmy Connors	7-5, 3-6, 6-4, 7-6(9-7)	1
FO	1975	SWE	Björn Borg	ARG	Guillermo Vilas	6-2, 6-3, 6-4	2
WO	1975	USA	Arthur Ashe	USA	Jimmy Connors	6-1, 6-1, 5-7, 6-4	3
USO	1975	ESP	Manuel Orantes	USA	Jimmy Connors	6-4, 6-3, 6-3	4
AO	1976	AUS	Mark Edmondson	AUS	John Newcombe	6-7, 6-3, 7-6, 6-1	1
FO	1976	ITA	Adriano Panatta	USA	Harold Solomon	6-1, 6-4, 4-6, 7-6(7-3)	2
WO	1976	SWE	Björn Borg	ROU	Ilie Năstase	6-4, 6-2, 9-7	3
USO	1976	USA	Jimmy Connors	SWE	Björn Borg	6-4, 3-6, 7-6(11-9), 6-4	4
AO	1977	USA	Roscoe Tanner[j]	ARG	Guillermo Vilas	6-3, 6-3, 6-3	1
AO	1977	USA	Vitas Gerulaitis[j]	GBR	John Lloyd	6-3, 7-6(7-1), 5-7, 3-6, 6-2	1
FO	1977	ARG	Guillermo Vilas	USA	Brian Gottfried	6-0, 6-3, 6-0	2
WO	1977	SWE	Björn Borg	USA	Jimmy Connors	3-6, 6-2, 6-1, 5-7, 6-4	3
USO	1977	ARG	Guillermo Vilas	USA	Jimmy Connors	2-6, 6-3, 7-6(7-4), 6-0	4
AO	1978	ARG	Guillermo Vilas	AUS	John Marks	6-4, 6-4, 3-6, 6-3	1
FO	1978	SWE	Björn Borg	ARG	Guillermo Vilas	6-1, 6-1, 6-3	2
WO	1978	SWE	Björn Borg	USA	Jimmy Connors	6-2, 6-2, 6-3	3
USO	1978	USA	Jimmy Connors	SWE	Björn Borg	6-4, 6-2, 6-2	4
AO	1979	ARG	Guillermo Vilas	USA	John Sadri	7-6(7-4), 6-3, 6-2	1
FO	1979	SWE	Björn Borg	PAR	Víctor Pecci	6-3, 6-1, 6-7(6-8), 6-4	2
WO	1979	SWE	Björn Borg	USA	Roscoe Tanner	6-7(4-7), 6-1, 3-6, 6-3, 6-4	3
USO	1979	USA	John McEnroe	USA	Vitas Gerulaitis	7-5, 6-3, 6-3	4
AO	1980	USA	Brian Teacher	AUS	Kim Warwick	7-5, 7-6(7-4), 6-3	1
FO	1980	SWE	Björn Borg	USA	Vitas Gerulaitis	6-4, 6-1, 6-2	2
WO	1980	SWE	Björn Borg	USA	John McEnroe	1-6, 7-5, 6-3, 6-7(16-18), 8-6	3
USO	1980	USA	John McEnroe	SWE	Björn Borg	7-6(7-4), 6-1, 6-7(5-7), 5-7, 6-4	4
AO	1981	RSA	Johan Kriek	USA	Steve Denton	6-2, 7-6(7-1), 6-7(1-7), 6-4	1
FO	1981	SWE	Björn Borg	TCH	Ivan Lendl	6-1, 4-6, 6-2, 3-6, 6-1	2
WO	1981	USA	John McEnroe	SWE	Björn Borg	4-6, 7-6(7-1), 7-6(7-4), 6-4	3
USO	1981	USA	John McEnroe	SWE	Björn Borg	4-6, 6-2, 6-4, 6-3	4
AO	1982	USA[m]	Johan Kriek	USA	Steve Denton	6-3, 6-3, 6-2	1
FO	1982	SWE	Mats Wilander	ARG	Guillermo Vilas	1-6, 7-6(8-6), 6-0, 6-4	2
WO	1982	USA	Jimmy Connors	USA	John McEnroe	3-6, 6-3, 6-7(2-7), 7-6(7-5), 6-4	3
USO	1982	USA	Jimmy Connors	TCH	Ivan Lendl	6-3, 6-2, 4-6, 6-4	4
AO	1983	SWE	Mats Wilander	TCH	Ivan Lendl	6-1, 6-4, 6-4	1
FO	1983	FRA	Yannick Noah	SWE	Mats Wilander	6-2, 7-5, 7-6(7-3)	2
WO	1983	USA	John McEnroe	NZL	Chris Lewis	6-2, 6-2, 6-2	3
USO	1983	USA	Jimmy Connors	TCH	Ivan Lendl	6-3, 6-7(2-7), 7-5, 6-0	4
AO	1984	SWE	Mats Wilander	RSA	Kevin Curren	6-7(5-7), 6-4, 7-6(7-3), 6-2	1
FO	1984	TCH	Ivan Lendl	USA	John McEnroe	3-6, 2-6, 6-4, 7-5, 7-5	2
WO	1984	USA	John McEnroe	USA	Jimmy Connors	6-1, 6-1, 6-2	3
USO	1984	USA	John McEnroe	TCH	Ivan Lendl	6-3, 6-4, 6-1	4
AO	1985	SWE	Stefan Edberg	SWE	Mats Wilander	6-4, 6-3, 6-3	1
FO	1985	SWE	Mats Wilander	TCH	Ivan Lendl	3-6, 6-4, 6-2, 6-2	2
WO	1985	FRG	Boris Becker	USA	Kevin Curren	6-3, 6-7(4-7), 7-6(7-3), 6-4	3
USO	1985	TCH	Ivan Lendl	USA	John McEnroe	7-6(7-1), 6-3, 6-4	4
AO	1986	—	None[e]	—	—	—	1
FO	1986	TCH	Ivan Lendl	SWE	Mikael Pernfors	6-3, 6-2, 6-4	2
WO	1986	FRG	Boris Becker	TCH	Ivan Lendl	6-4, 6-3, 7-5	3
USO	1986	TCH	Ivan Lendl	TCH	Miloslav Mečíř	6-4, 6-2, 6-0	4
AO	1987	SWE	Stefan Edberg	AUS	Pat Cash	6-3, 6-4, 3-6, 5-7, 6-3	1
FO	1987	TCH	Ivan Lendl	SWE	Mats Wilander	7-5, 6-2, 3-6, 7-6(7-3)	2
WO	1987	AUS	Pat Cash	TCH	Ivan Lendl	7-6(7-5), 6-2, 7-5	3
USO	1987	TCH	Ivan Lendl	SWE	Mats Wilander	6-7(7-9), 6-0, 7-6(7-4), 6-4	4
AO	1988	SWE	Mats Wilander	AUS	Pat Cash	6-3, 6-7(3-7), 3-6, 6-1, 8-6	1
FO	1988	SWE	Mats Wilander	FRA	Henri Leconte	7-5, 6-2, 6-1	2
WO	1988	SWE	Stefan Edberg	FRG	Boris Becker	4-6, 7-6(7-2), 6-4, 6-2	3
USO	1988	SWE	Mats Wilander	TCH	Ivan Lendl	6-4, 4-6, 6-3, 5-7, 6-4	4
AO	1989	TCH	Ivan Lendl	TCH	Miloslav Mečíř	6-2, 6-2, 6-2	1
FO	1989	USA	Michael Chang	SWE	Stefan Edberg	6-1, 3-6, 4-6, 6-4, 6-2	2
WO	1989	FRG	Boris Becker	SWE	Stefan Edberg	6-0, 7-6(7-1), 6-4	3
USO	1989	FRG	Boris Becker	TCH	Ivan Lendl	7-6(7-2), 1-6, 6-3, 7-6(7-4)	4
AO	1990	TCH	Ivan Lendl	SWE	Stefan Edberg	4-6, 7-6(7-3), 5-2 retired[k]	1
FO	1990	ECU	Andrés Gómez	USA	Andre Agassi	6-3, 2-6, 6-4, 6-4	2
WO	1990	SWE	Stefan Edberg	GER	Boris Becker	6-2, 6-2, 3-6, 3-6, 6-4	3
USO	1990	USA	Pete Sampras	USA	Andre Agassi	6-4, 6-3, 6-2	4
AO	1991	GER	Boris Becker	TCH	Ivan Lendl	1-6, 6-4, 6-4, 6-4	1
FO	1991	USA	Jim Courier	USA	Andre Agassi	3-6, 6-4, 2-6, 6-1, 6-4	2
WO	1991	GER	Michael Stich	GER	Boris Becker	6-4, 7-6(7-4), 6-4	3
USO	1991	SWE	Stefan Edberg	USA	Jim Courier	6-2, 6-4, 6-0	4
AO	1992	USA	Jim Courier	SWE	Stefan Edberg	6-3, 3-6, 6-4, 6-2	1
FO	1992	USA	Jim Courier	TCH	Petr Korda	7-5, 6-2, 6-1	2
WO	1992	USA	Andre Agassi	CRO	Goran Ivanišević	6-7(8-10), 6-4, 6-4, 1-6, 6-4	3
USO	1992	SWE	Stefan Edberg	USA	Pete Sampras	3-6, 6-4, 7-6(7-5), 6-2	4
AO	1993	USA	Jim Courier	SWE	Stefan Edberg	6-2, 6-1, 2-6, 7-5	1
FO	1993	ESP	Sergi Bruguera	USA	Jim Courier	6-4, 2-6, 6-2, 3-6, 6-3	2
WO	1993	USA	Pete Sampras	USA	Jim Courier	7-6(7-3), 7-6(8-6), 3-6, 6-3	3
USO	1993	USA	Pete Sampras	FRA	Cédric Pioline	6-4, 6-4, 6-3	4
AO	1994	USA	Pete Sampras	USA	Todd Martin	7-6(7-4), 6-4, 6-4	1
FO	1994	ESP	Sergi Bruguera	ESP	Alberto Berasategui	6-3, 7-5, 2-6, 6-1	2
WO	1994	USA	Pete Sampras	CRO	Goran Ivanišević	7-6(7-2), 7-6(7-5), 6-0	3
USO	1994	USA	Andre Agassi	GER	Michael Stich	6-1, 7-6(7-5), 7-5	4
AO	1995	USA	Andre Agassi	USA	Pete Sampras	4-6, 6-1, 7-6(8-6), 6-4	1
FO	1995	AUT	Thomas Muster	USA	Michael Chang	7-5, 6-2, 6-4	2
WO	1995	USA	Pete Sampras	GER	Boris Becker	6-7(5-7), 6-2, 6-4, 6-2	3
USO	1995	USA	Pete Sampras	USA	Andre Agassi	6-4, 6-3, 4-6, 7-5	4
AO	1996	GER	Boris Becker	USA	Michael Chang	6-2, 6-4, 2-6, 6-2	1
FO	1996	RUS	Yevgeny Kafelnikov	GER	Michael Stich	7-6(7-4), 7-5, 7-6(7-4)	2
WO	1996	NED	Richard Krajicek	USA	MaliVai Washington	6-3, 6-4, 6-3	3
USO	1996	USA	Pete Sampras	USA	Michael Chang	6-1, 6-4, 7-6(7-3)	4
AO	1997	USA	Pete Sampras	ESP	Carlos Moyá	6-2, 6-3, 6-3	1
FO	1997	BRA	Gustavo Kuerten	ESP	Sergi Bruguera	6-3, 6-4, 6-2	2
WO	1997	USA	Pete Sampras	FRA	Cédric Pioline	6-4, 6-2, 6-4	3
USO	1997	AUS	Patrick Rafter	GBR	Greg Rusedski	6-3, 6-2, 4-6, 7-5	4
AO	1998	CZE	Petr Korda	CHI	Marcelo Ríos	6-2, 6-2, 6-2	1
FO	1998	ESP	Carlos Moyá	ESP	Àlex Corretja	6-3, 7-5, 6-3	2
WO	1998	USA	Pete Sampras	CRO	Goran Ivanišević	6-7(2-7), 7-6(11-9), 6-4, 3-6, 6-2	3
USO	1998	AUS	Patrick Rafter	AUS	Mark Philippoussis	6-3, 3-6, 6-2, 6-0	4
AO	1999	RUS	Yevgeny Kafelnikov	SWE	Thomas Enqvist	4-6, 6-0, 6-3, 7-6(7-1)	1
FO	1999	USA	Andre Agassi	UKR	Andrei Medvedev	1-6, 2-6, 6-4, 6-3, 6-4	2
WO	1999	USA	Pete Sampras	USA	Andre Agassi	6-3, 6-4, 7-5	3
USO	1999	USA	Andre Agassi	USA	Todd Martin	6-4, 6-7(5-7), 6-7(2-7), 6-3, 6-2	4
AO	2000	USA	Andre Agassi	RUS	Yevgeny Kafelnikov	3-6, 6-3, 6-2, 6-4	1
FO	2000	BRA	Gustavo Kuerten	SWE	Magnus Norman	6-2, 6-3, 2-6, 7-6(8-6)	2
WO	2000	USA	Pete Sampras	AUS	Patrick Rafter	6-7(10-12), 7-6(7-5), 6-4, 6-2	3
USO	2000	RUS	Marat Safin	USA	Pete Sampras	6-4, 6-3, 6-3	4
AO	2001	USA	Andre Agassi	FRA	Arnaud Clément	6-4, 6-2, 6-2	1
FO	2001	BRA	Gustavo Kuerten	ESP	Àlex Corretja	6-7(3-7), 7-5, 6-2, 6-0	2
WO	2001	CRO	Goran Ivanišević	AUS	Patrick Rafter	6-3, 3-6, 6-3, 2-6, 9-7	3
USO	2001	AUS	Lleyton Hewitt	USA	Pete Sampras	7-6(7-4), 6-1, 6-1	4
AO	2002	SWE	Thomas Johansson	RUS	Marat Safin	3-6, 6-4, 6-4, 7-6(7-4)	1
FO	2002	ESP	Albert Costa	ESP	Juan Carlos Ferrero	6-1, 6-0, 4-6, 6-3	2
WO	2002	AUS	Lleyton Hewitt	ARG	David Nalbandian	6-1, 6-3, 6-2	3
USO	2002	USA	Pete Sampras	USA	Andre Agassi	6-3, 6-4, 5-7, 6-4	4
AO	2003	USA	Andre Agassi	GER	Rainer Schüttler	6-2, 6-2, 6-1	1
FO	2003	ESP	Juan Carlos Ferrero	NED	Martin Verkerk	6-1, 6-3, 6-2	2
WO	2003	SUI	Roger Federer	AUS	Mark Philippoussis	7-6(7-5), 6-2, 7-6(7-3)	3
USO	2003	USA	Andy Roddick	ESP	Juan Carlos Ferrero	6-3, 7-6(7-2), 6-3	4
AO	2004	SUI	Roger Federer	RUS	Marat Safin	7-6(7-3), 6-4, 6-2	1
FO	2004	ARG	Gastón Gaudio	ARG	Guillermo Coria	0-6, 3-6, 6-4, 6-1, 8-6	2
WO	2004	SUI	Roger Federer	USA	Andy Roddick	4-6, 7-5, 7-6(7-3), 6-4	3
USO	2004	SUI	Roger Federer	AUS	Lleyton Hewitt	6-0, 7-6(7-3), 6-0	4
AO	2005	RUS	Marat Safin	AUS	Lleyton Hewitt	1-6, 6-3, 6-4, 6-4	1
FO	2005	ESP	Rafael Nadal	ARG	Mariano Puerta	6-7(6-8), 6-3, 6-1, 7-5	2
WO	2005	SUI	Roger Federer	USA	Andy Roddick	6-2, 7-6(7-2), 6-4	3
USO	2005	SUI	Roger Federer	USA	Andre Agassi	6-3, 2-6, 7-6(7-1), 6-1	4
AO	2006	SUI	Roger Federer	CYP	Marcos Baghdatis	5-7, 7-5, 6-0, 6-2	1
FO	2006	ESP	Rafael Nadal	SUI	Roger Federer	1-6, 6-1, 6-4, 7-6(7-4)	2
WO	2006	SUI	Roger Federer	ESP	Rafael Nadal	6-0, 7-6(7-5), 6-7(2-7), 6-3	3
USO	2006	SUI	Roger Federer	USA	Andy Roddick	6-2, 4-6, 7-5, 6-1	4
AO	2007	SUI	Roger Federer	CHI	Fernando González	7-6(7-2), 6-4, 6-4	1
FO	2007	ESP	Rafael Nadal	SUI	Roger Federer	6-3, 4-6, 6-3, 6-4	2
WO	2007	SUI	Roger Federer	ESP	Rafael Nadal	7-6(9-7), 4-6, 7-6(7-3), 2-6, 6-2	3
USO	2007	SUI	Roger Federer	SRB	Novak Djokovic	7-6(7-4), 7-6(7-2), 6-4	4
AO	2008	SRB	Novak Djokovic	FRA	Jo-Wilfried Tsonga	4-6, 6-4, 6-3, 7-6(7-2)	1
FO	2008	ESP	Rafael Nadal	SUI	Roger Federer	6-1, 6-3, 6-0	2
WO	2008	ESP	Rafael Nadal	SUI	Roger Federer	6-4, 6-4, 6-7(5-7), 6-7(8-10), 9-7	3
USO	2008	SUI	Roger Federer	GBR	Andy Murray	6-2, 7-5, 6-2	4
AO	2009	ESP	Rafael Nadal	SUI	Roger Federer	7-5, 3-6, 7-6(7-3), 3-6, 6-2	1
FO	2009	SUI	Roger Federer	SWE	Robin Söderling	6-1, 7-6(7-1), 6-4	2
WO	2009	SUI	Roger Federer	USA	Andy Roddick	5-7, 7-6(8-6), 7-6(7-5), 3-6, 16-14	3
USO	2009	ARG	Juan Martín del Potro	SUI	Roger Federer	3-6, 7-6(7-5), 4-6, 7-6(7-4), 6-2	4
AO	2010	SUI	Roger Federer	GBR	Andy Murray	6-3, 6-4, 7-6(13-11)	1
FO	2010	ESP	Rafael Nadal	SWE	Robin Söderling	6-4, 6-2, 6-4	2
WO	2010	ESP	Rafael Nadal	CZE	Tomáš Berdych	6-3, 7-5, 6-4	3
USO	2010	ESP	Rafael Nadal	SRB	Novak Djokovic	6-4, 5-7, 6-4, 6-2	4
AO	2011	SRB	Novak Djokovic	GBR	Andy Murray	6-4, 6-2, 6-3	1
FO	2011	ESP	Rafael Nadal	SUI	Roger Federer	7-5, 7-6(7-3), 5-7, 6-1	2
WO	2011	SRB	Novak Djokovic	ESP	Rafael Nadal	6-4, 6-1, 1-6, 6-3	3
USO	2011	SRB	Novak Djokovic	ESP	Rafael Nadal	6-2, 6-4, 6-7(3-7), 6-1	4
AO	2012	SRB	Novak Djokovic	ESP	Rafael Nadal	5-7, 6-4, 6-2, 6-7(5-7), 7-5	1
FO	2012	ESP	Rafael Nadal	SRB	Novak Djokovic	6-4, 6-3, 2-6, 7-5	2
WO	2012	SUI	Roger Federer	GBR	Andy Murray	4-6, 7-5, 6-3, 6-4	3
USO	2012	GBR	Andy Murray	SRB	Novak Djokovic	7-6(12-10), 7-5, 2-6, 3-6, 6-2	4
AO	2013	SRB	Novak Djokovic	GBR	Andy Murray	6-7(2-7), 7-6(7-3), 6-3, 6-2	1
FO	2013	ESP	Rafael Nadal	ESP	David Ferrer	6-3, 6-2, 6-3	2
WO	2013	GBR	Andy Murray	SRB	Novak Djokovic	6-4, 7-5, 6-4	3
USO	2013	ESP	Rafael Nadal	SRB	Novak Djokovic	6-2, 3-6, 6-4, 6-1	4
AO	2014	SUI	Stan Wawrinka	ESP	Rafael Nadal	6-3, 6-2, 3-6, 6-3	1
FO	2014	ESP	Rafael Nadal	SRB	Novak Djokovic	3-6, 7-5, 6-2, 6-4	2
WO	2014	SRB	Novak Djokovic	SUI	Roger Federer	6-7(7-9), 6-4, 7-6(7-4), 5-7, 6-4	3
USO	2014	CRO	Marin Čilić	JPN	Kei Nishikori	6-3, 6-3, 6-3	4
AO	2015	SRB	Novak Djokovic	GBR	Andy Murray	7-6(7-5), 6-7(4-7), 6-3, 6-0	1
FO	2015	SUI	Stan Wawrinka	SRB	Novak Djokovic	4-6, 6-4, 6-3, 6-4	2
WO	2015	SRB	Novak Djokovic	SUI	Roger Federer	7-6(7-1), 6-7(10-12), 6-4, 6-3	3
USO	2015	SRB	Novak Djokovic	SUI	Roger Federer	6-4, 5-7, 6-4, 6-4	4
AO	2016	SRB	Novak Djokovic	GBR	Andy Murray	6-1, 7-5, 7-6(7-3)	1
